Year,NumPubs,Host,Note,VirusRelated
2017,2,hydropotes inermis,,TRUE
2018,1,hydropotes inermis,,TRUE
2019,1,hydropotes inermis,,TRUE
2020,0,hydrurga leptonyx,No publications,TRUE
2020,0,hylaeamys laticeps,No publications,TRUE
2018,1,hylaeamys megacephalus,,TRUE
1998,1,hylobates agilis,,TRUE
2003,1,hylobates agilis,,TRUE
2006,1,hylobates agilis,,TRUE
2020,0,hylobates albibarbis,No publications,TRUE
1970,1,hylobates lar,,TRUE
1973,1,hylobates lar,,TRUE
1978,2,hylobates lar,,TRUE
1983,1,hylobates lar,,TRUE
1988,1,hylobates lar,,TRUE
1993,1,hylobates lar,,TRUE
2000,1,hylobates lar,,TRUE
2005,1,hylobates lar,,TRUE
2006,1,hylobates lar,,TRUE
2017,1,hylobates lar,,TRUE
2020,1,hylobates lar,,TRUE
1970,1,hylobates moloch,,TRUE
1973,1,hylobates moloch,,TRUE
1978,2,hylobates moloch,,TRUE
1983,1,hylobates moloch,,TRUE
1988,1,hylobates moloch,,TRUE
1993,1,hylobates moloch,,TRUE
2000,1,hylobates moloch,,TRUE
2003,1,hylobates moloch,,TRUE
2005,1,hylobates moloch,,TRUE
2006,1,hylobates moloch,,TRUE
2017,1,hylobates moloch,,TRUE
2020,1,hylobates moloch,,TRUE
2020,0,hylobates muelleri,No publications,TRUE
2003,2,hylobates pileatus,,TRUE
2005,1,hylobates pileatus,,TRUE
2006,1,hylobates pileatus,,TRUE
2012,1,hylobates pileatus,,TRUE
2013,1,hylobates pileatus,,TRUE
2019,1,hylobates pileatus,,TRUE
1998,1,hylochoerus meinertzhageni,,TRUE
2020,0,hylomyscus alleni,No publications,TRUE
2017,1,hylomyscus endorobae,,TRUE
2016,1,hylomyscus pamfi,,TRUE
2019,1,hylomyscus pamfi,,TRUE
2020,0,hylomyscus parvus,No publications,TRUE
2006,1,hylomyscus simus,,TRUE
2009,1,hylomyscus simus,,TRUE
2012,1,hylomyscus simus,,TRUE
2020,0,hylomyscus stella,No publications,TRUE
2020,0,hylopetes phayrei,No publications,TRUE
2007,2,hypsignathus monstrosus,,TRUE
2009,1,hypsignathus monstrosus,,TRUE
2010,1,hypsignathus monstrosus,,TRUE
2013,2,hypsignathus monstrosus,,TRUE
2014,1,hypsignathus monstrosus,,TRUE
2016,1,hypsignathus monstrosus,,TRUE
2017,1,hypsignathus monstrosus,,TRUE
2018,2,hypsignathus monstrosus,,TRUE
2019,1,hypsignathus monstrosus,,TRUE
2020,0,hypsugo alaschanicus,No publications,TRUE
2020,0,hypsugo pulveratus,No publications,TRUE
2014,1,hypsugo savii,,TRUE
2017,1,hypsugo savii,,TRUE
2019,2,hypsugo savii,,TRUE
1999,1,hystrix africaeaustralis,,TRUE
2020,1,hystrix brachyura,,TRUE
2016,1,hystrix cristata,,TRUE
1976,1,hystrix indica,,TRUE
2016,1,ia io,,TRUE
2018,1,ia io,,TRUE
2020,0,ichneumia albicauda,No publications,TRUE
1977,1,ictidomys tridecemlineatus,,TRUE
2004,1,ictidomys tridecemlineatus,,TRUE
2006,1,ictidomys tridecemlineatus,,TRUE
2014,2,ictidomys tridecemlineatus,,TRUE
2016,1,ictidomys tridecemlineatus,,TRUE
2017,1,ictidomys tridecemlineatus,,TRUE
2020,0,indopacetus pacificus,No publications,TRUE
2017,1,indri indri,,TRUE
2018,1,indri indri,,TRUE
2020,0,inia boliviensis,No publications,TRUE
2020,0,isoodon macrourus,No publications,TRUE
2008,1,isoodon obesulus,,TRUE
1999,1,jaculus jaculus,,TRUE
2020,0,kerivoula argentata,No publications,TRUE
2020,0,kerivoula hardwickii,No publications,TRUE
NA,NA,kerivoula minuta,Lookup error,TRUE
2020,0,kerivoula pellucida,No publications,TRUE
NA,NA,kerivoula titania,Lookup error,TRUE
NA,NA,kobus ellipsiprymnus,Lookup error,TRUE
NA,NA,kobus kob,Lookup error,TRUE
2014,1,kobus leche,,TRUE
2002,1,kobus megaceros,,TRUE
2006,1,kogia breviceps,,TRUE
2020,0,kogia sima,No publications,TRUE
1999,1,laephotis capensis,,TRUE
2014,1,laephotis capensis,,TRUE
2017,1,laephotis capensis,,TRUE
2018,1,laephotis capensis,,TRUE
2001,1,lagenodelphis hosei,,TRUE
1979,1,lagenorhynchus acutus,,TRUE
2020,1,lagenorhynchus acutus,,TRUE
1993,1,lagenorhynchus albirostris,,TRUE
2020,1,lagenorhynchus albirostris,,TRUE
1990,1,lagenorhynchus obliquidens,,TRUE
1999,2,lagenorhynchus obliquidens,,TRUE
2012,1,lagenorhynchus obliquidens,,TRUE
1993,1,lagenorhynchus obscurus,,TRUE
1998,1,lagenorhynchus obscurus,,TRUE
2009,1,lagenorhynchus obscurus,,TRUE
2020,0,lagorchestes conspicillatus,No publications,TRUE
2020,0,lagothrix cana,No publications,TRUE
NA,NA,lagothrix lagotricha,Lookup error,TRUE
2020,0,lagothrix lugens,No publications,TRUE
NA,NA,lagothrix poeppigii,Lookup error,TRUE
NA,NA,lagurus lagurus,Lookup error,TRUE
NA,NA,lama glama,Lookup error,TRUE
1998,1,lama guanicoe,,TRUE
1999,1,lama guanicoe,,TRUE
2002,1,lama guanicoe,,TRUE
2010,1,lama guanicoe,,TRUE
2018,1,lama guanicoe,,TRUE
1960,1,lasionycteris noctivagans,,TRUE
1986,1,lasionycteris noctivagans,,TRUE
2001,2,lasionycteris noctivagans,,TRUE
2002,1,lasionycteris noctivagans,,TRUE
2003,2,lasionycteris noctivagans,,TRUE
2005,1,lasionycteris noctivagans,,TRUE
2006,3,lasionycteris noctivagans,,TRUE
2011,2,lasionycteris noctivagans,,TRUE
2013,3,lasionycteris noctivagans,,TRUE
2015,1,lasionycteris noctivagans,,TRUE
2016,2,lasionycteris noctivagans,,TRUE
2020,0,lasiopodomys gregalis,No publications,TRUE
2005,1,lasiorhinus latifrons,,TRUE
2020,0,lasiurus blossevillii,No publications,TRUE
2005,1,lasiurus borealis,,TRUE
2007,1,lasiurus borealis,,TRUE
2010,1,lasiurus borealis,,TRUE
2015,1,lasiurus borealis,,TRUE
2020,0,lasiurus seminolus,No publications,TRUE
1975,1,lemmus lemmus,,TRUE
1976,1,lemmus lemmus,,TRUE
1999,1,lemmus lemmus,,TRUE
2002,1,lemmus lemmus,,TRUE
2006,1,lemmus lemmus,,TRUE
2008,1,lemmus lemmus,,TRUE
1999,1,lemmus sibiricus,,TRUE
2002,1,lemmus sibiricus,,TRUE
2008,1,lemmus sibiricus,,TRUE
1978,1,lemniscomys rosalia,,TRUE
2014,1,lemniscomys striatus,,TRUE
2018,1,lemniscomys striatus,,TRUE
1997,1,lemur catta,,TRUE
1999,1,lemur catta,,TRUE
2003,1,lemur catta,,TRUE
2007,1,lemur catta,,TRUE
2012,1,lemur catta,,TRUE
2015,1,lemur catta,,TRUE
2019,1,lemur catta,,TRUE
1976,1,leontocebus fuscicollis,,TRUE
1978,2,leontocebus fuscicollis,,TRUE
1979,1,leontocebus fuscicollis,,TRUE
1983,1,leontocebus fuscicollis,,TRUE
1986,1,leontocebus fuscicollis,,TRUE
1995,2,leontocebus fuscicollis,,TRUE
1971,1,leontocebus nigricollis,,TRUE
1978,1,leontocebus nigricollis,,TRUE
1979,1,leontocebus nigricollis,,TRUE
1983,1,leontocebus nigricollis,,TRUE
1986,1,leontocebus nigricollis,,TRUE
1997,1,leontocebus nigricollis,,TRUE
2018,1,leontopithecus chrysomelas,,TRUE
2019,2,leontopithecus chrysomelas,,TRUE
1989,1,leontopithecus rosalia,,TRUE
2016,1,leopardus colocolo,,TRUE
2003,1,leopardus geoffroyi,,TRUE
2007,1,leopardus geoffroyi,,TRUE
2009,1,leopardus geoffroyi,,TRUE
2012,1,leopardus geoffroyi,,TRUE
2014,1,leopardus guigna,,TRUE
2020,2,leopardus guigna,,TRUE
2003,1,leopardus pardalis,,TRUE
2006,1,leopardus pardalis,,TRUE
2007,3,leopardus pardalis,,TRUE
2008,1,leopardus pardalis,,TRUE
2009,2,leopardus pardalis,,TRUE
2011,1,leopardus pardalis,,TRUE
2015,1,leopardus pardalis,,TRUE
2016,2,leopardus pardalis,,TRUE
2018,1,leopardus pardalis,,TRUE
2003,1,leopardus tigrinus,,TRUE
2005,1,leopardus tigrinus,,TRUE
2006,1,leopardus tigrinus,,TRUE
2007,1,leopardus tigrinus,,TRUE
2009,1,leopardus tigrinus,,TRUE
2017,1,leopardus tigrinus,,TRUE
2003,1,leopardus wiedii,,TRUE
2007,2,leopardus wiedii,,TRUE
2009,1,leopardus wiedii,,TRUE
2011,1,leopardus wiedii,,TRUE
2016,1,leopardus wiedii,,TRUE
2020,2,leopardus wiedii,,TRUE
2020,0,leopoldamys neilli,No publications,TRUE
2020,0,leopoldamys sabanus,No publications,TRUE
2020,0,lepilemur edwardsi,No publications,TRUE
NA,NA,lepilemur mustelinus,Lookup error,TRUE
NA,NA,leptailurus serval,Lookup error,TRUE
NA,NA,leptonychotes weddellii,Lookup error,TRUE
NA,NA,leptonycteris curasoae,Lookup error,TRUE
NA,NA,leptonycteris nivalis,Lookup error,TRUE
1961,1,lepus americanus,,TRUE
1963,1,lepus americanus,,TRUE
1966,1,lepus americanus,,TRUE
1973,1,lepus americanus,,TRUE
1975,3,lepus americanus,,TRUE
1978,2,lepus americanus,,TRUE
1981,3,lepus americanus,,TRUE
1983,2,lepus americanus,,TRUE
2008,1,lepus americanus,,TRUE
2009,1,lepus americanus,,TRUE
2015,1,lepus americanus,,TRUE
2018,1,lepus americanus,,TRUE
1977,1,lepus californicus,,TRUE
1982,1,lepus californicus,,TRUE
1990,1,lepus californicus,,TRUE
1977,1,lepus capensis,,TRUE
2013,1,lepus capensis,,TRUE
2014,2,lepus capensis,,TRUE
2016,1,lepus capensis,,TRUE
2014,1,lepus corsicanus,,TRUE
2016,1,lepus corsicanus,,TRUE
1971,1,lepus europaeus,,TRUE
1991,2,lepus europaeus,,TRUE
1992,1,lepus europaeus,,TRUE
1993,3,lepus europaeus,,TRUE
1994,2,lepus europaeus,,TRUE
1996,1,lepus europaeus,,TRUE
2002,2,lepus europaeus,,TRUE
2003,1,lepus europaeus,,TRUE
2004,1,lepus europaeus,,TRUE
2006,2,lepus europaeus,,TRUE
2007,2,lepus europaeus,,TRUE
2008,1,lepus europaeus,,TRUE
2012,1,lepus europaeus,,TRUE
2013,1,lepus europaeus,,TRUE
2014,1,lepus europaeus,,TRUE
2016,2,lepus europaeus,,TRUE
2017,5,lepus europaeus,,TRUE
2018,2,lepus europaeus,,TRUE
2019,2,lepus europaeus,,TRUE
2020,2,lepus europaeus,,TRUE
2014,1,lepus granatensis,,TRUE
2019,3,lepus granatensis,,TRUE
2020,4,lepus granatensis,,TRUE
1989,1,lepus saxatilis,,TRUE
1991,1,lepus timidus,,TRUE
1993,1,lepus timidus,,TRUE
1994,1,lepus timidus,,TRUE
1997,1,lepus timidus,,TRUE
2000,1,lepus timidus,,TRUE
2002,1,lepus timidus,,TRUE
2004,1,lepus timidus,,TRUE
2006,1,lepus timidus,,TRUE
2007,1,lepus timidus,,TRUE
2008,1,lepus timidus,,TRUE
2009,2,lepus timidus,,TRUE
2013,1,lepus timidus,,TRUE
2014,1,lepus timidus,,TRUE
2018,2,lepus timidus,,TRUE
2020,1,lepus timidus,,TRUE
2020,0,lichonycteris obscura,No publications,TRUE
2020,0,liomys adspersus,No publications,TRUE
2020,0,liomys pictus,No publications,TRUE
NA,NA,liomys salvini,Lookup error,TRUE
2020,0,lipotes vexillifer,No publications,TRUE
2018,1,lissonycteris angolensis,,TRUE
2020,2,lissonycteris angolensis,,TRUE
1999,1,litocranius walleri,,TRUE
2012,1,lobodon carcinophaga,,TRUE
2020,0,lonchophylla robusta,No publications,TRUE
2020,0,lonchorhina aurita,No publications,TRUE
NA,NA,lontra canadensis,Lookup error,TRUE
NA,NA,lophocebus albigena,Lookup error,TRUE
2004,1,lophocebus aterrimus,,TRUE
2005,1,lophocebus aterrimus,,TRUE
2020,0,lophostoma brasiliense,No publications,TRUE
2020,0,lophostoma silvicolum,No publications,TRUE
NA,NA,lophuromys aquilus,Lookup error,TRUE
2020,0,lophuromys dudui,No publications,TRUE
NA,NA,lophuromys flavopunctatus,Lookup error,TRUE
NA,NA,lophuromys laticeps,Lookup error,TRUE
NA,NA,lophuromys machangui,Lookup error,TRUE
2020,0,lophuromys nudicaudus,No publications,TRUE
2020,0,lophuromys sikapusi,No publications,TRUE
NA,NA,lophuromys stanleyi,Lookup error,TRUE
NA,NA,loxodonta africana,Lookup error,TRUE
2020,0,loxodonta cyclotis,No publications,TRUE
NA,NA,loxodontomys micropus,Lookup error,TRUE
NA,NA,lutra lutra,Lookup error,TRUE
NA,NA,lycalopex culpaeus,Lookup error,TRUE
2019,1,lycalopex fulvipes,,TRUE
2020,0,lycalopex griseus,No publications,TRUE
2007,1,lycalopex gymnocercus,,TRUE
2011,1,lycalopex gymnocercus,,TRUE
2015,1,lycalopex gymnocercus,,TRUE
2020,1,lycalopex gymnocercus,,TRUE
2007,1,lycalopex vetulus,,TRUE
2009,1,lycalopex vetulus,,TRUE
2010,2,lycalopex vetulus,,TRUE
2016,1,lycalopex vetulus,,TRUE
1980,1,lycaon pictus,,TRUE
1989,1,lycaon pictus,,TRUE
1990,1,lycaon pictus,,TRUE
1991,1,lycaon pictus,,TRUE
1992,1,lycaon pictus,,TRUE
1993,1,lycaon pictus,,TRUE
1994,2,lycaon pictus,,TRUE
1995,3,lycaon pictus,,TRUE
1996,1,lycaon pictus,,TRUE
1997,1,lycaon pictus,,TRUE
1998,1,lycaon pictus,,TRUE
2002,2,lycaon pictus,,TRUE
2003,1,lycaon pictus,,TRUE
2004,1,lycaon pictus,,TRUE
2008,1,lycaon pictus,,TRUE
2010,1,lycaon pictus,,TRUE
2012,2,lycaon pictus,,TRUE
2013,2,lycaon pictus,,TRUE
2014,2,lycaon pictus,,TRUE
2015,1,lycaon pictus,,TRUE
2018,1,lycaon pictus,,TRUE
2019,2,lycaon pictus,,TRUE
2020,1,lycaon pictus,,TRUE
1997,1,lynx canadensis,,TRUE
2003,1,lynx canadensis,,TRUE
2007,3,lynx canadensis,,TRUE
2009,4,lynx canadensis,,TRUE
2012,1,lynx canadensis,,TRUE
2013,1,lynx canadensis,,TRUE
2014,1,lynx canadensis,,TRUE
2015,1,lynx canadensis,,TRUE
2016,1,lynx canadensis,,TRUE
2017,2,lynx canadensis,,TRUE
2018,2,lynx canadensis,,TRUE
2019,1,lynx canadensis,,TRUE
1978,1,lynx lynx,,TRUE
1997,1,lynx lynx,,TRUE
2000,1,lynx lynx,,TRUE
2003,2,lynx lynx,,TRUE
2004,2,lynx lynx,,TRUE
2005,2,lynx lynx,,TRUE
2006,2,lynx lynx,,TRUE
2007,5,lynx lynx,,TRUE
2008,3,lynx lynx,,TRUE
2009,6,lynx lynx,,TRUE
2010,3,lynx lynx,,TRUE
2011,3,lynx lynx,,TRUE
2012,5,lynx lynx,,TRUE
2013,2,lynx lynx,,TRUE
2014,3,lynx lynx,,TRUE
2015,2,lynx lynx,,TRUE
2016,3,lynx lynx,,TRUE
2017,6,lynx lynx,,TRUE
2018,6,lynx lynx,,TRUE
2019,3,lynx lynx,,TRUE
2020,2,lynx lynx,,TRUE
2006,1,lynx pardinus,,TRUE
2008,3,lynx pardinus,,TRUE
2009,3,lynx pardinus,,TRUE
2010,1,lynx pardinus,,TRUE
2011,1,lynx pardinus,,TRUE
2012,1,lynx pardinus,,TRUE
2013,1,lynx pardinus,,TRUE
2016,1,lynx pardinus,,TRUE
2017,2,lynx pardinus,,TRUE
1978,1,lynx rufus,,TRUE
2000,1,lynx rufus,,TRUE
2001,1,lynx rufus,,TRUE
2003,1,lynx rufus,,TRUE
2004,1,lynx rufus,,TRUE
2007,3,lynx rufus,,TRUE
2009,2,lynx rufus,,TRUE
2010,1,lynx rufus,,TRUE
2012,1,lynx rufus,,TRUE
2013,1,lynx rufus,,TRUE
2014,2,lynx rufus,,TRUE
2015,1,lynx rufus,,TRUE
2016,2,lynx rufus,,TRUE
2017,2,lynx rufus,,TRUE
2018,3,lynx rufus,,TRUE
2019,1,lynx rufus,,TRUE
2020,2,lynx rufus,,TRUE
1974,1,macaca arctoides,,TRUE
1976,3,macaca arctoides,,TRUE
1978,2,macaca arctoides,,TRUE
1979,1,macaca arctoides,,TRUE
1980,1,macaca arctoides,,TRUE
1981,1,macaca arctoides,,TRUE
1983,2,macaca arctoides,,TRUE
1985,1,macaca arctoides,,TRUE
1987,2,macaca arctoides,,TRUE
1989,1,macaca arctoides,,TRUE
1990,2,macaca arctoides,,TRUE
1992,3,macaca arctoides,,TRUE
1993,1,macaca arctoides,,TRUE
1995,1,macaca arctoides,,TRUE
1997,1,macaca arctoides,,TRUE
2001,1,macaca arctoides,,TRUE
2004,1,macaca arctoides,,TRUE
2005,1,macaca arctoides,,TRUE
2011,1,macaca arctoides,,TRUE
2018,1,macaca arctoides,,TRUE
1992,1,macaca assamensis,,TRUE
2003,1,macaca assamensis,,TRUE
2011,1,macaca assamensis,,TRUE
2020,0,macaca balantak x tonkeana,No publications,TRUE
2020,0,macaca balantak,No publications,TRUE
NA,NA,macaca brunnescens,Lookup error,TRUE
1967,1,macaca cyclopis,,TRUE
1968,1,macaca cyclopis,,TRUE
1971,1,macaca cyclopis,,TRUE
1975,1,macaca cyclopis,,TRUE
1984,1,macaca cyclopis,,TRUE
1997,1,macaca cyclopis,,TRUE
2013,1,macaca cyclopis,,TRUE
2014,1,macaca cyclopis,,TRUE
1976,1,macaca fascicularis,,TRUE
1977,1,macaca fascicularis,,TRUE
1978,1,macaca fascicularis,,TRUE
1981,3,macaca fascicularis,,TRUE
1984,3,macaca fascicularis,,TRUE
1985,3,macaca fascicularis,,TRUE
1986,3,macaca fascicularis,,TRUE
1987,2,macaca fascicularis,,TRUE
1988,8,macaca fascicularis,,TRUE
1989,7,macaca fascicularis,,TRUE
1990,9,macaca fascicularis,,TRUE
1991,6,macaca fascicularis,,TRUE
1992,19,macaca fascicularis,,TRUE
1993,11,macaca fascicularis,,TRUE
1994,12,macaca fascicularis,,TRUE
1995,2,macaca fascicularis,,TRUE
1996,3,macaca fascicularis,,TRUE
1997,12,macaca fascicularis,,TRUE
1998,6,macaca fascicularis,,TRUE
1999,7,macaca fascicularis,,TRUE
2000,4,macaca fascicularis,,TRUE
2001,12,macaca fascicularis,,TRUE
2002,6,macaca fascicularis,,TRUE
2003,9,macaca fascicularis,,TRUE
2004,8,macaca fascicularis,,TRUE
2005,6,macaca fascicularis,,TRUE
2006,7,macaca fascicularis,,TRUE
2007,12,macaca fascicularis,,TRUE
2008,11,macaca fascicularis,,TRUE
2009,7,macaca fascicularis,,TRUE
2010,7,macaca fascicularis,,TRUE
2011,11,macaca fascicularis,,TRUE
2012,11,macaca fascicularis,,TRUE
2013,10,macaca fascicularis,,TRUE
2014,10,macaca fascicularis,,TRUE
2015,13,macaca fascicularis,,TRUE
2016,8,macaca fascicularis,,TRUE
2017,9,macaca fascicularis,,TRUE
2018,14,macaca fascicularis,,TRUE
2019,12,macaca fascicularis,,TRUE
2020,9,macaca fascicularis,,TRUE
2021,1,macaca fascicularis,,TRUE
1961,1,macaca fuscata,,TRUE
1983,2,macaca fuscata,,TRUE
1984,2,macaca fuscata,,TRUE
1985,2,macaca fuscata,,TRUE
1989,2,macaca fuscata,,TRUE
1993,1,macaca fuscata,,TRUE
1995,1,macaca fuscata,,TRUE
1996,1,macaca fuscata,,TRUE
1999,2,macaca fuscata,,TRUE
2003,2,macaca fuscata,,TRUE
2005,1,macaca fuscata,,TRUE
2007,2,macaca fuscata,,TRUE
2008,1,macaca fuscata,,TRUE
2010,2,macaca fuscata,,TRUE
2012,3,macaca fuscata,,TRUE
2013,1,macaca fuscata,,TRUE
2014,3,macaca fuscata,,TRUE
2015,2,macaca fuscata,,TRUE
2018,1,macaca fuscata,,TRUE
2019,3,macaca fuscata,,TRUE
2020,3,macaca fuscata,,TRUE
2020,0,macaca hecki,No publications,TRUE
1982,1,macaca leonina,,TRUE
1983,1,macaca leonina,,TRUE
1985,1,macaca leonina,,TRUE
1986,1,macaca leonina,,TRUE
1988,1,macaca leonina,,TRUE
1989,4,macaca leonina,,TRUE
1990,6,macaca leonina,,TRUE
1991,1,macaca leonina,,TRUE
1992,4,macaca leonina,,TRUE
1993,3,macaca leonina,,TRUE
1994,6,macaca leonina,,TRUE
1995,7,macaca leonina,,TRUE
1996,4,macaca leonina,,TRUE
1997,12,macaca leonina,,TRUE
1998,10,macaca leonina,,TRUE
1999,8,macaca leonina,,TRUE
2000,9,macaca leonina,,TRUE
2001,6,macaca leonina,,TRUE
2002,5,macaca leonina,,TRUE
2003,7,macaca leonina,,TRUE
2004,6,macaca leonina,,TRUE
2005,9,macaca leonina,,TRUE
2006,7,macaca leonina,,TRUE
2007,3,macaca leonina,,TRUE
2008,4,macaca leonina,,TRUE
2009,9,macaca leonina,,TRUE
2010,2,macaca leonina,,TRUE
2011,4,macaca leonina,,TRUE
2012,3,macaca leonina,,TRUE
2013,5,macaca leonina,,TRUE
2014,9,macaca leonina,,TRUE
2015,5,macaca leonina,,TRUE
2016,6,macaca leonina,,TRUE
2017,2,macaca leonina,,TRUE
2018,3,macaca leonina,,TRUE
2019,1,macaca leonina,,TRUE
2020,0,macaca leucogenys,No publications,TRUE
2006,1,macaca maura,,TRUE
1930,1,macaca mulatta,,TRUE
1933,1,macaca mulatta,,TRUE
1934,2,macaca mulatta,,TRUE
1935,2,macaca mulatta,,TRUE
1936,4,macaca mulatta,,TRUE
1938,2,macaca mulatta,,TRUE
1939,1,macaca mulatta,,TRUE
1941,1,macaca mulatta,,TRUE
1943,2,macaca mulatta,,TRUE
1946,2,macaca mulatta,,TRUE
1947,1,macaca mulatta,,TRUE
1948,1,macaca mulatta,,TRUE
1950,1,macaca mulatta,,TRUE
1961,1,macaca mulatta,,TRUE
1962,1,macaca mulatta,,TRUE
1963,2,macaca mulatta,,TRUE
1964,1,macaca mulatta,,TRUE
1965,1,macaca mulatta,,TRUE
1966,3,macaca mulatta,,TRUE
1968,2,macaca mulatta,,TRUE
1970,2,macaca mulatta,,TRUE
1971,1,macaca mulatta,,TRUE
1972,2,macaca mulatta,,TRUE
1973,1,macaca mulatta,,TRUE
1974,2,macaca mulatta,,TRUE
1975,2,macaca mulatta,,TRUE
1976,6,macaca mulatta,,TRUE
1977,7,macaca mulatta,,TRUE
1978,3,macaca mulatta,,TRUE
1979,6,macaca mulatta,,TRUE
1980,2,macaca mulatta,,TRUE
1981,2,macaca mulatta,,TRUE
1982,5,macaca mulatta,,TRUE
1983,4,macaca mulatta,,TRUE
1984,6,macaca mulatta,,TRUE
1985,3,macaca mulatta,,TRUE
1986,8,macaca mulatta,,TRUE
1987,5,macaca mulatta,,TRUE
1988,10,macaca mulatta,,TRUE
1989,4,macaca mulatta,,TRUE
1990,11,macaca mulatta,,TRUE
1991,10,macaca mulatta,,TRUE
1992,8,macaca mulatta,,TRUE
1993,10,macaca mulatta,,TRUE
1994,12,macaca mulatta,,TRUE
1995,14,macaca mulatta,,TRUE
1996,7,macaca mulatta,,TRUE
1997,20,macaca mulatta,,TRUE
1998,14,macaca mulatta,,TRUE
1999,19,macaca mulatta,,TRUE
2000,16,macaca mulatta,,TRUE
2001,16,macaca mulatta,,TRUE
2002,16,macaca mulatta,,TRUE
2003,11,macaca mulatta,,TRUE
2004,11,macaca mulatta,,TRUE
2005,18,macaca mulatta,,TRUE
2006,9,macaca mulatta,,TRUE
2007,16,macaca mulatta,,TRUE
2008,20,macaca mulatta,,TRUE
2009,11,macaca mulatta,,TRUE
2010,14,macaca mulatta,,TRUE
2011,17,macaca mulatta,,TRUE
2012,13,macaca mulatta,,TRUE
2013,20,macaca mulatta,,TRUE
2014,16,macaca mulatta,,TRUE
2015,10,macaca mulatta,,TRUE
2016,6,macaca mulatta,,TRUE
2017,11,macaca mulatta,,TRUE
2018,14,macaca mulatta,,TRUE
2019,13,macaca mulatta,,TRUE
2020,9,macaca mulatta,,TRUE
2020,0,macaca munzala,No publications,TRUE
1982,1,macaca nemestrina,,TRUE
1983,1,macaca nemestrina,,TRUE
1985,1,macaca nemestrina,,TRUE
1986,1,macaca nemestrina,,TRUE
1988,1,macaca nemestrina,,TRUE
1989,4,macaca nemestrina,,TRUE
1990,6,macaca nemestrina,,TRUE
1991,1,macaca nemestrina,,TRUE
1992,4,macaca nemestrina,,TRUE
1993,3,macaca nemestrina,,TRUE
1994,6,macaca nemestrina,,TRUE
1995,7,macaca nemestrina,,TRUE
1996,4,macaca nemestrina,,TRUE
1997,12,macaca nemestrina,,TRUE
1998,10,macaca nemestrina,,TRUE
1999,8,macaca nemestrina,,TRUE
2000,9,macaca nemestrina,,TRUE
2001,6,macaca nemestrina,,TRUE
2002,5,macaca nemestrina,,TRUE
2003,7,macaca nemestrina,,TRUE
2004,6,macaca nemestrina,,TRUE
2005,9,macaca nemestrina,,TRUE
2006,7,macaca nemestrina,,TRUE
2007,3,macaca nemestrina,,TRUE
2008,4,macaca nemestrina,,TRUE
2009,9,macaca nemestrina,,TRUE
2010,2,macaca nemestrina,,TRUE
2011,3,macaca nemestrina,,TRUE
2012,3,macaca nemestrina,,TRUE
2013,5,macaca nemestrina,,TRUE
2014,8,macaca nemestrina,,TRUE
2015,5,macaca nemestrina,,TRUE
2016,3,macaca nemestrina,,TRUE
2017,1,macaca nemestrina,,TRUE
2018,1,macaca nemestrina,,TRUE
1985,2,macaca nigra,,TRUE
1986,3,macaca nigra,,TRUE
1993,1,macaca nigra,,TRUE
1995,1,macaca nigra,,TRUE
2006,1,macaca nigra,,TRUE
2020,1,macaca nigra,,TRUE
2020,0,macaca nigrescens,No publications,TRUE
2020,0,macaca ochreata,No publications,TRUE
2020,0,macaca pagensis,No publications,TRUE
NA,NA,macaca radiata,Lookup error,TRUE
NA,NA,macaca silenus,Lookup error,TRUE
NA,NA,macaca sinica,Lookup error,TRUE
NA,NA,macaca speciosa,Lookup error,TRUE
1949,1,macaca sylvanus,,TRUE
2002,1,macaca sylvanus,,TRUE
2004,1,macaca sylvanus,,TRUE
2007,1,macaca sylvanus,,TRUE
2008,2,macaca sylvanus,,TRUE
2011,1,macaca sylvanus,,TRUE
2013,1,macaca sylvanus,,TRUE
2016,1,macaca sylvanus,,TRUE
2019,1,macaca sylvanus,,TRUE
2020,1,macaca sylvanus,,TRUE
2011,1,macaca thibetana,,TRUE
1995,1,macaca tonkeana,,TRUE
2003,1,macaca tonkeana,,TRUE
2006,1,macaca tonkeana,,TRUE
2008,1,macaca tonkeana,,TRUE
2017,1,macaca tonkeana,,TRUE
2020,0,macroglossus minimus,No publications,TRUE
2020,0,macroglossus sobrinus,No publications,TRUE
2010,2,macronycteris commersoni,,TRUE
2011,1,macronycteris commersoni,,TRUE
2014,1,macronycteris gigas,,TRUE
2020,0,macronycteris vittata,No publications,TRUE
2009,1,macropus fuliginosus,,TRUE
2014,1,macropus fuliginosus,,TRUE
2017,1,macropus fuliginosus,,TRUE
2019,1,macropus fuliginosus,,TRUE
2008,1,macropus giganteus,,TRUE
2011,1,macropus giganteus,,TRUE
2013,1,macropus giganteus,,TRUE
2017,1,macropus giganteus,,TRUE
2020,1,macropus giganteus,,TRUE
2016,1,macrotis lagotis,,TRUE
2020,0,macrotus californicus,No publications,TRUE
2020,0,madoqua kirkii,No publications,TRUE
NA,NA,madoqua saltiana,Lookup error,TRUE
NA,NA,madromys blanfordi,Lookup error,TRUE
2020,0,malacomys longipes,No publications,TRUE
NA,NA,mandrillus leucophaeus,Lookup error,TRUE
NA,NA,mandrillus sphinx,Lookup error,TRUE
2019,2,manis javanica,,TRUE
2020,4,manis javanica,,TRUE
2019,1,manis pentadactyla,,TRUE
